Cinema Paradiso will find the new scenes interesting ;1
Cinema Paradiso will find the new scenes interesting;1
will find the new scenes interesting;1
find the new scenes interesting;1
the new scenes interesting;1
few will find the movie;-1
will find the movie;1
improved ;1
improved;1
Campanella gets the tone just right  funny in the middle of sad in the middle of hopeful ;1
gets the tone just right  funny in the middle of sad in the middle of hopeful ;1
gets the tone just right  funny in the middle of sad in the middle of hopeful;1
gets the tone just right ;1
gets the tone just right;2
just right;2
funny in the middle of sad in the middle of hopeful;1
sad;-1
in the middle of hopeful;1
of hopeful;1
Nothing more than an amiable but unfocused bagatelle that plays like a looselyconnected string of actingworkshop exercises ;-2
Nothing more than an amiable but unfocused bagatelle that plays like a looselyconnected string of actingworkshop exercises;-1
than an amiable but unfocused bagatelle that plays like a looselyconnected string of actingworkshop exercises;-1
amiable but unfocused;-1
amiable but;1
amiable;1
unfocused;-2
that plays like a looselyconnected string of actingworkshop exercises;-1
plays like a looselyconnected string of actingworkshop exercises;-1
looselyconnected string;-1
string;1
It s a sharp movie about otherwise dull subjects ;1
s a sharp movie about otherwise dull subjects ;1
s a sharp movie about otherwise dull subjects;1
a sharp movie about otherwise dull subjects;1
a sharp movie;1
sharp movie;1
sharp;1
about otherwise dull subjects;-1
otherwise dull subjects;-1
otherwise dull;-1
dull;-2
gets a bit heavy handed with his message at times  and has a visual flair that waxes poetic far too much for our taste ;-1
gets a bit heavy handed with his message at times  and has a visual flair that waxes poetic far too much for our taste;-1
gets a bit heavy handed with his message at times  and;-1
gets a bit heavy handed with his message at times;-1
a bit heavy handed with his message at times;-1
has a visual flair that waxes poetic far too much for our taste;-1
a visual flair that waxes poetic far too much for our taste;-1
visual flair;1
that waxes poetic far too much for our taste;-1
waxes poetic far too much for our taste;-1
poetic;1
far too much for our taste;-1
far too much;-1
too much;-1
Charming and funny LRB but ultimately silly RRB movie;2
Charming and;1
Charming;2
LRB but ultimately silly RRB;-1
LRB but ultimately silly;-1
the one thing this Wild film has that other Imax films do nt  chimps  lots of chimps  all blown up to the size of a house ;1
this Wild film;1
Wild film;1
has that other Imax films do nt  chimps  lots of chimps  all blown up to the size of a house ;-1
that other Imax films do nt  chimps  lots of chimps  all blown up to the size of a house;-1
all blown up to the size of a house;-1
blown up to the size of a house;1
blown;-1
Starts out mediocre  spirals downward  and thuds to the bottom of the pool with an utterly incompetent conclusion ;-2
out mediocre;-1
spirals downward  and thuds to the bottom of the pool with an utterly incompetent conclusion ;-2
spirals downward  and thuds to the bottom of the pool with an utterly incompetent conclusion;-1
spirals downward  and;-1
spirals downward ;-1
spirals downward;-1
downward;-1
thuds;-1
the bottom of the pool with an utterly incompetent conclusion;-1
of the pool with an utterly incompetent conclusion;-2
the pool with an utterly incompetent conclusion;-2
with an utterly incompetent conclusion;-2
an utterly incompetent conclusion;-2
utterly incompetent conclusion;-2
utterly incompetent;-2
incompetent;-1
This is a children s film in the truest sense ;1
is a children s film in the truest sense ;1
is a children s film in the truest sense;2
a children s film in the truest sense;1
children;1
in the truest sense;1
truest sense;1
Horrendously amateurish filmmaking that is plainly dull and visually ugly when it is nt incomprehensible ;-2
Horrendously;-1
amateurish;-1
filmmaking that is plainly dull and visually ugly when it is nt incomprehensible ;-2
filmmaking that is plainly dull and visually ugly when it is nt incomprehensible;-2
that is plainly dull and visually ugly when it is nt incomprehensible;-1
is plainly dull and visually ugly when it is nt incomprehensible;-2
is plainly dull and visually ugly;-1
plainly dull and visually ugly;-2
plainly dull;-1
visually ugly;-1
when it is nt incomprehensible;-1
incomprehensible;-1
Beautifully crafted  engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing ;2
Beautifully;2
crafted  engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing ;2
crafted  engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing;1
crafted ;1
crafted;1
engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing;2
filmmaking that should attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing;2
that should attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing;1
should attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing;2
attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing;1
upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing;1
upscale;1
hungry for quality and a nostalgic  twisty yarn that will keep them guessing;1
for quality and a nostalgic  twisty yarn that will keep them guessing;1
quality and a nostalgic  twisty yarn that will keep them guessing;2
quality;1
a nostalgic  twisty yarn that will keep them guessing;1
nostalgic  twisty yarn;1
nostalgic;1
 twisty yarn;1
that will keep them guessing;1
keep them guessing;1
An awkwardly contrived exercise in magic realism ;-1
An awkwardly contrived exercise in magic realism;-2
An awkwardly contrived exercise;-1
awkwardly contrived exercise;-1
The punch lines that miss  unfortunately  outnumber the hits by threetoone ;-1
The punch lines that miss;-1
The punch lines;1
that miss;-1
miss;-1
unfortunately  outnumber the hits by threetoone ;-1
unfortunately;-1
outnumber the hits by threetoone ;-1
Like Smoke Signals  the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama;1
Smoke Signals;1
 the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama;1
the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama;2
is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama;1
imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama;1
with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama;2
strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama;1
strong themes of familial ties and;1
strong themes of familial ties;1
strong themes;1
familial;1
spirituality that are powerful and moving without stooping to base melodrama;2
that are powerful and moving without stooping to base melodrama;1
are powerful and moving without stooping to base melodrama;2
powerful and moving without stooping to base melodrama;1
powerful and moving;2
powerful and;1
moving;1
stooping to base melodrama;-1
stooping;-1
Evokes the style and flash of the doublecross that made Mamet s  House of Games  and last fall s  Heist  so much fun ;1
Evokes the style and flash of the doublecross that made Mamet s  House of Games  and last fall s  Heist  so much fun;2
